IncrementalKey,Timestamp,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,OrderDate,DueDate,ShipDate
1687,2024-08-24T18:56:29.5900000,310,20111016,20111028,20111023,20249,1,6,SO45931,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-10-16T00:00:00.0000000,2011-10-28T00:00:00.0000000,2011-10-23T00:00:00.0000000
39837,2024-08-24T18:56:29.5900000,588,20130914,20130926,20130921,21423,2,19,SO66350,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2013-09-14T00:00:00.0000000,2013-09-26T00:00:00.0000000,2013-09-21T00:00:00.0000000
1574,2024-08-24T18:56:29.5900000,328,20110929,20111011,20111006,14868,1,100,SO45818,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-09-29T00:00:00.0000000,2011-10-11T00:00:00.0000000,2011-10-06T00:00:00.0000000
335,2024-08-24T18:56:29.5900000,338,20110306,20110318,20110313,14581,1,100,SO44166,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-03-06T00:00:00.0000000,2011-03-18T00:00:00.0000000,2011-03-13T00:00:00.0000000
24061,2024-08-24T18:56:29.5900000,380,20130605,20130617,20130612,20465,1,100,SO59540,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-06-05T00:00:00.0000000,2013-06-17T00:00:00.0000000,2013-06-12T00:00:00.0000000
4800,2024-08-24T18:56:29.5900000,343,20121030,20121111,20121106,21103,1,98,SO50350,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-10-30T00:00:00.0000000,2012-11-11T00:00:00.0000000,2012-11-06T00:00:00.0000000
1108,2024-08-24T18:56:29.5900000,334,20110717,20110729,20110724,18008,1,100,SO45172,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-07-17T00:00:00.0000000,2011-07-29T00:00:00.0000000,2011-07-24T00:00:00.0000000
2118,2024-08-24T18:56:29.5900000,340,20111217,20111229,20111224,19904,1,100,SO46515,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-12-17T00:00:00.0000000,2011-12-29T00:00:00.0000000,2011-12-24T00:00:00.0000000
5577,2024-08-24T18:56:29.5900000,378,20121231,20130112,20130107,25793,1,100,SO51227,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
47847,2024-08-24T18:56:29.5900000,479,20131101,20131113,20131108,20077,1,100,SO69855,2,1,8.9900,3.3623,3.3623,8.9900,0.7192,0.2248,2013-11-01T00:00:00.0000000,2013-11-13T00:00:00.0000000,2013-11-08T00:00:00.0000000
1853,2024-08-24T18:56:29.5900000,346,20111108,20111120,20111115,11995,1,6,SO46182,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-11-08T00:00:00.0000000,2011-11-20T00:00:00.0000000,2011-11-15T00:00:00.0000000
26527,2024-08-24T18:56:29.5900000,595,20130620,20130702,20130627,14990,1,100,SO60530,1,1,564.9900,308.2179,308.2179,564.9900,45.1992,14.1248,2013-06-20T00:00:00.0000000,2013-07-02T00:00:00.0000000,2013-06-27T00:00:00.0000000
32938,2024-08-24T18:56:29.5900000,463,20130801,20130813,20130808,16009,1,19,SO63379,1,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-08-01T00:00:00.0000000,2013-08-13T00:00:00.0000000,2013-08-08T00:00:00.0000000
55172,2024-08-24T18:56:29.5900000,580,20131212,20131224,20131219,18914,1,100,SO72938,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2013-12-12T00:00:00.0000000,2013-12-24T00:00:00.0000000,2013-12-19T00:00:00.0000000
1192,2024-08-24T18:56:29.5900000,336,20110730,20110811,20110806,14664,1,100,SO45256,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-07-30T00:00:00.0000000,2011-08-11T00:00:00.0000000,2011-08-06T00:00:00.0000000
4288,2024-08-24T18:56:29.5900000,375,20120905,20120917,20120912,23651,1,6,SO49630,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-09-05T00:00:00.0000000,2012-09-17T00:00:00.0000000,2012-09-12T00:00:00.0000000
1822,2024-08-24T18:56:29.5900000,351,20111103,20111115,20111110,26082,1,100,SO46151,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-11-03T00:00:00.0000000,2011-11-15T00:00:00.0000000,2011-11-10T00:00:00.0000000
1209,2024-08-24T18:56:29.5900000,313,20110802,20110814,20110809,15081,1,98,SO45352,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-08-02T00:00:00.0000000,2011-08-14T00:00:00.0000000,2011-08-09T00:00:00.0000000
38625,2024-08-24T18:56:29.5900000,585,20130906,20130918,20130913,17779,1,100,SO65853,1,1,742.3500,461.4448,461.4448,742.3500,59.3880,18.5588,2013-09-06T00:00:00.0000000,2013-09-18T00:00:00.0000000,2013-09-13T00:00:00.0000000
97,2024-08-24T18:56:29.5900000,344,20110119,20110131,20110126,11000,1,6,SO43793,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-01-19T00:00:00.0000000,2011-01-31T00:00:00.0000000,2011-01-26T00:00:00.0000000
30785,2024-08-24T18:56:29.5900000,471,20130717,20130729,20130724,28534,1,6,SO62345,2,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-07-17T00:00:00.0000000,2013-07-29T00:00:00.0000000,2013-07-24T00:00:00.0000000
36721,2024-08-24T18:56:29.5900000,473,20130824,20130905,20130831,20646,1,100,SO64892,4,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-08-24T00:00:00.0000000,2013-09-05T00:00:00.0000000,2013-08-31T00:00:00.0000000
52721,2024-08-24T18:56:29.5900000,489,20131129,20131211,20131206,27180,1,100,SO71983,2,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-11-29T00:00:00.0000000,2013-12-11T00:00:00.0000000,2013-12-06T00:00:00.0000000
3189,2024-08-24T18:56:29.5900000,321,20120504,20120516,20120511,26439,1,6,SO48114,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-05-04T00:00:00.0000000,2012-05-16T00:00:00.0000000,2012-05-11T00:00:00.0000000
14335,2024-08-24T18:56:29.5900000,467,20130328,20130409,20130404,11999,1,6,SO55140,5,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-03-28T00:00:00.0000000,2013-04-09T00:00:00.0000000,2013-04-04T00:00:00.0000000
2592,2024-08-24T18:56:29.5900000,373,20120213,20120225,20120220,13247,1,100,SO47200,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-02-13T00:00:00.0000000,2012-02-25T00:00:00.0000000,2012-02-20T00:00:00.0000000
4541,2024-08-24T18:56:29.5900000,387,20121004,20121016,20121011,25114,1,6,SO49957,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-10-04T00:00:00.0000000,2012-10-16T00:00:00.0000000,2012-10-11T00:00:00.0000000
20550,2024-08-24T18:56:29.5900000,374,20130514,20130526,20130521,19511,1,98,SO57964,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-05-14T00:00:00.0000000,2013-05-26T00:00:00.0000000,2013-05-21T00:00:00.0000000
3256,2024-08-24T18:56:29.5900000,370,20120515,20120527,20120522,13705,1,100,SO48181,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-05-15T00:00:00.0000000,2012-05-27T00:00:00.0000000,2012-05-22T00:00:00.0000000
38,2024-08-24T18:56:29.5900000,312,20110107,20110119,20110114,27604,1,100,SO43734,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-01-07T00:00:00.0000000,2011-01-19T00:00:00.0000000,2011-01-14T00:00:00.0000000
33541,2024-08-24T18:56:29.5900000,491,20130804,20130816,20130811,22495,1,100,SO63618,4,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-08-04T00:00:00.0000000,2013-08-16T00:00:00.0000000,2013-08-11T00:00:00.0000000
4287,2024-08-24T18:56:29.5900000,325,20120905,20120917,20120912,15557,1,100,SO49629,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-09-05T00:00:00.0000000,2012-09-17T00:00:00.0000000,2012-09-12T00:00:00.0000000
55425,2024-08-24T18:56:29.5900000,587,20131214,20131226,20131221,14813,1,100,SO73043,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2013-12-14T00:00:00.0000000,2013-12-26T00:00:00.0000000,2013-12-21T00:00:00.0000000
3930,2024-08-24T18:56:29.5900000,368,20120730,20120811,20120806,23321,1,6,SO49034,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-07-30T00:00:00.0000000,2012-08-11T00:00:00.0000000,2012-08-06T00:00:00.0000000
49917,2024-08-24T18:56:29.5900000,488,20131113,20131125,20131120,14521,1,6,SO70678,1,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-11-13T00:00:00.0000000,2013-11-25T00:00:00.0000000,2013-11-20T00:00:00.0000000
2378,2024-08-24T18:56:29.5900000,371,20120118,20120130,20120125,13793,1,100,SO46847,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-01-18T00:00:00.0000000,2012-01-30T00:00:00.0000000,2012-01-25T00:00:00.0000000
4915,2024-08-24T18:56:29.5900000,381,20121109,20121121,20121116,19294,1,100,SO50465,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-11-09T00:00:00.0000000,2012-11-21T00:00:00.0000000,2012-11-16T00:00:00.0000000
19702,2024-08-24T18:56:29.5900000,475,20130507,20130519,20130514,11502,1,19,SO57609,1,1,69.9900,26.1763,26.1763,69.9900,5.5992,1.7498,2013-05-07T00:00:00.0000000,2013-05-19T00:00:00.0000000,2013-05-14T00:00:00.0000000
21682,2024-08-24T18:56:29.5900000,482,20130521,20130602,20130528,14279,1,6,SO58414,2,1,8.9900,3.3623,3.3623,8.9900,0.7192,0.2248,2013-05-21T00:00:00.0000000,2013-06-02T00:00:00.0000000,2013-05-28T00:00:00.0000000
5572,2024-08-24T18:56:29.5900000,581,20121231,20130112,20130107,20982,1,98,SO51225,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
608,2024-08-24T18:56:29.5900000,350,20110430,20110512,20110507,29391,1,29,SO44479,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-04-30T00:00:00.0000000,2011-05-12T00:00:00.0000000,2011-05-07T00:00:00.0000000
2076,2024-08-24T18:56:29.5900000,311,20111210,20111222,20111217,14969,1,100,SO46473,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-12-10T00:00:00.0000000,2011-12-22T00:00:00.0000000,2011-12-17T00:00:00.0000000
2499,2024-08-24T18:56:29.5900000,352,20120203,20120215,20120210,11616,1,98,SO47107,1,1,2071.4196,1117.8559,1117.8559,2071.4196,165.7136,51.7855,2012-02-03T00:00:00.0000000,2012-02-15T00:00:00.0000000,2012-02-10T00:00:00.0000000
988,2024-08-24T18:56:29.5900000,342,20110627,20110709,20110704,14650,1,100,SO45012,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-06-27T00:00:00.0000000,2011-07-09T00:00:00.0000000,2011-07-04T00:00:00.0000000
592,2024-08-24T18:56:29.5900000,332,20110428,20110510,20110505,19340,1,29,SO44463,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-04-28T00:00:00.0000000,2011-05-10T00:00:00.0000000,2011-05-05T00:00:00.0000000
3524,2024-08-24T18:56:29.5900000,341,20120613,20120625,20120620,20831,1,100,SO48563,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-06-13T00:00:00.0000000,2012-06-25T00:00:00.0000000,2012-06-20T00:00:00.0000000
541,2024-08-24T18:56:29.5900000,349,20110416,20110428,20110423,11100,1,6,SO44412,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-04-16T00:00:00.0000000,2011-04-28T00:00:00.0000000,2011-04-23T00:00:00.0000000
4395,2024-08-24T18:56:29.5900000,385,20120916,20120928,20120923,25106,1,6,SO49737,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-09-16T00:00:00.0000000,2012-09-28T00:00:00.0000000,2012-09-23T00:00:00.0000000
22416,2024-08-24T18:56:29.5900000,476,20130527,20130608,20130603,22964,1,6,SO58714,1,1,69.9900,26.1763,26.1763,69.9900,5.5992,1.7498,2013-05-27T00:00:00.0000000,2013-06-08T00:00:00.0000000,2013-06-03T00:00:00.0000000
3673,2024-08-24T18:56:29.5900000,339,20120627,20120709,20120704,27252,1,19,SO48712,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-06-27T00:00:00.0000000,2012-07-09T00:00:00.0000000,2012-07-04T00:00:00.0000000
46219,2024-08-24T18:56:29.5900000,604,20131023,20131104,20131030,23778,1,100,SO69021,1,1,539.9900,343.6496,343.6496,539.9900,43.1992,13.4998,2013-10-23T00:00:00.0000000,2013-11-04T00:00:00.0000000,2013-10-30T00:00:00.0000000
3699,2024-08-24T18:56:29.5900000,383,20120701,20120713,20120708,19416,1,98,SO48803,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-07-01T00:00:00.0000000,2012-07-13T00:00:00.0000000,2012-07-08T00:00:00.0000000
1191,2024-08-24T18:56:29.5900000,314,20110730,20110811,20110806,29258,1,100,SO45255,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-07-30T00:00:00.0000000,2011-08-11T00:00:00.0000000,2011-08-06T00:00:00.0000000
114,2024-08-24T18:56:29.5900000,345,20110123,20110204,20110130,11004,1,6,SO43810,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-01-23T00:00:00.0000000,2011-02-04T00:00:00.0000000,2011-01-30T00:00:00.0000000
195,2024-08-24T18:56:29.5900000,347,20110207,20110219,20110214,11039,1,6,SO43966,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-02-07T00:00:00.0000000,2011-02-19T00:00:00.0000000,2011-02-14T00:00:00.0000000
1478,2024-08-24T18:56:29.5900000,322,20110914,20110926,20110921,18132,1,100,SO45685,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-09-14T00:00:00.0000000,2011-09-26T00:00:00.0000000,2011-09-21T00:00:00.0000000
1851,2024-08-24T18:56:29.5900000,310,20111108,20111120,20111115,12084,1,100,SO46180,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-11-08T00:00:00.0000000,2011-11-20T00:00:00.0000000,2011-11-15T00:00:00.0000000
30105,2024-08-24T18:56:29.5900000,588,20130713,20130725,20130720,14617,2,100,SO62066,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2013-07-13T00:00:00.0000000,2013-07-25T00:00:00.0000000,2013-07-20T00:00:00.0000000
2105,2024-08-24T18:56:29.5900000,328,20111216,20111228,20111223,19051,1,100,SO46502,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-12-16T00:00:00.0000000,2011-12-28T00:00:00.0000000,2011-12-23T00:00:00.0000000
1768,2024-08-24T18:56:29.5900000,330,20111028,20111109,20111104,19453,1,100,SO46012,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-10-28T00:00:00.0000000,2011-11-09T00:00:00.0000000,2011-11-04T00:00:00.0000000
6089,2024-08-24T18:56:29.5900000,380,20130111,20130123,20130118,16231,1,100,SO51414,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-01-11T00:00:00.0000000,2013-01-23T00:00:00.0000000,2013-01-18T00:00:00.0000000
2943,2024-08-24T18:56:29.5900000,343,20120330,20120411,20120406,27084,1,19,SO47735,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-03-30T00:00:00.0000000,2012-04-11T00:00:00.0000000,2012-04-06T00:00:00.0000000
1731,2024-08-24T18:56:29.5900000,324,20111023,20111104,20111030,14755,1,100,SO45975,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-10-23T00:00:00.0000000,2011-11-04T00:00:00.0000000,2011-10-30T00:00:00.0000000
1361,2024-08-24T18:56:29.5900000,340,20110826,20110907,20110902,14730,1,100,SO45504,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-08-26T00:00:00.0000000,2011-09-07T00:00:00.0000000,2011-09-02T00:00:00.0000000
5568,2024-08-24T18:56:29.5900000,477,20121230,20130111,20130106,26826,1,100,SO51223,3,1,4.9900,1.8663,1.8663,4.9900,0.3992,0.1248,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
31219,2024-08-24T18:56:29.5900000,479,20130720,20130801,20130727,20241,1,6,SO62516,2,1,8.9900,3.3623,3.3623,8.9900,0.7192,0.2248,2013-07-20T00:00:00.0000000,2013-08-01T00:00:00.0000000,2013-07-27T00:00:00.0000000
115,2024-08-24T18:56:29.5900000,346,20110123,20110204,20110130,11026,1,6,SO43811,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-01-23T00:00:00.0000000,2011-02-04T00:00:00.0000000,2011-01-30T00:00:00.0000000
52582,2024-08-24T18:56:29.5900000,577,20131128,20131210,20131205,27161,1,100,SO71747,1,1,1214.8500,755.1508,755.1508,1214.8500,97.1880,30.3713,2013-11-28T00:00:00.0000000,2013-12-10T00:00:00.0000000,2013-12-05T00:00:00.0000000
50878,2024-08-24T18:56:29.5900000,463,20131118,20131130,20131125,16124,1,19,SO71058,5,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-11-18T00:00:00.0000000,2013-11-30T00:00:00.0000000,2013-11-25T00:00:00.0000000
10431,2024-08-24T18:56:29.5900000,580,20130226,20130310,20130305,17080,1,100,SO53358,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2013-02-26T00:00:00.0000000,2013-03-10T00:00:00.0000000,2013-03-05T00:00:00.0000000
714,2024-08-24T18:56:29.5900000,336,20110517,20110529,20110524,25566,1,6,SO44675,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-05-17T00:00:00.0000000,2011-05-29T00:00:00.0000000,2011-05-24T00:00:00.0000000
2965,2024-08-24T18:56:29.5900000,379,20120402,20120414,20120409,16530,1,98,SO47757,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-04-02T00:00:00.0000000,2012-04-14T00:00:00.0000000,2012-04-09T00:00:00.0000000
1703,2024-08-24T18:56:29.5900000,351,20111018,20111030,20111025,11943,1,6,SO45947,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-10-18T00:00:00.0000000,2011-10-30T00:00:00.0000000,2011-10-25T00:00:00.0000000
1762,2024-08-24T18:56:29.5900000,313,20111027,20111108,20111103,20236,1,6,SO46006,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-10-27T00:00:00.0000000,2011-11-08T00:00:00.0000000,2011-11-03T00:00:00.0000000
13919,2024-08-24T18:56:29.5900000,585,20130324,20130405,20130331,11244,1,98,SO54970,1,1,742.3500,461.4448,461.4448,742.3500,59.3880,18.5588,2013-03-24T00:00:00.0000000,2013-04-05T00:00:00.0000000,2013-03-31T00:00:00.0000000
2163,2024-08-24T18:56:29.5900000,344,20111222,20120103,20111229,26096,1,100,SO46560,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-12-22T00:00:00.0000000,2012-01-03T00:00:00.0000000,2011-12-29T00:00:00.0000000
6951,2024-08-24T18:56:29.5900000,471,20130129,20130210,20130205,24611,1,6,SO51922,2,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-01-29T00:00:00.0000000,2013-02-10T00:00:00.0000000,2013-02-05T00:00:00.0000000
23319,2024-08-24T18:56:29.5900000,473,20130601,20130613,20130608,12026,1,100,SO59250,4,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-06-01T00:00:00.0000000,2013-06-13T00:00:00.0000000,2013-06-08T00:00:00.0000000
44798,2024-08-24T18:56:29.5900000,237,20131015,20131027,20131022,18366,1,100,SO68461,2,1,49.9900,38.4923,38.4923,49.9900,3.9992,1.2498,2013-10-15T00:00:00.0000000,2013-10-27T00:00:00.0000000,2013-10-22T00:00:00.0000000
4683,2024-08-24T18:56:29.5900000,321,20121018,20121030,20121025,15852,1,100,SO50099,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-10-18T00:00:00.0000000,2012-10-30T00:00:00.0000000,2012-10-25T00:00:00.0000000
35387,2024-08-24T18:56:29.5900000,467,20130816,20130828,20130823,25886,1,100,SO64365,4,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-08-16T00:00:00.0000000,2013-08-28T00:00:00.0000000,2013-08-23T00:00:00.0000000
3082,2024-08-24T18:56:29.5900000,373,20120418,20120430,20120425,13462,1,100,SO47874,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-04-18T00:00:00.0000000,2012-04-30T00:00:00.0000000,2012-04-25T00:00:00.0000000
2435,2024-08-24T18:56:29.5900000,387,20120126,20120207,20120202,17080,1,100,SO46904,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-01-26T00:00:00.0000000,2012-02-07T00:00:00.0000000,2012-02-02T00:00:00.0000000
6769,2024-08-24T18:56:29.5900000,374,20130126,20130207,20130202,16327,1,100,SO51663,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-01-26T00:00:00.0000000,2013-02-07T00:00:00.0000000,2013-02-02T00:00:00.0000000
2402,2024-08-24T18:56:29.5900000,370,20120121,20120202,20120128,13800,1,100,SO46871,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-01-21T00:00:00.0000000,2012-02-02T00:00:00.0000000,2012-01-28T00:00:00.0000000
227,2024-08-24T18:56:29.5900000,348,20110215,20110227,20110222,11033,1,6,SO43998,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-02-15T00:00:00.0000000,2011-02-27T00:00:00.0000000,2011-02-22T00:00:00.0000000
6530,2024-08-24T18:56:29.5900000,491,20130120,20130201,20130127,15017,1,100,SO51569,4,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-01-20T00:00:00.0000000,2013-02-01T00:00:00.0000000,2013-01-27T00:00:00.0000000
3997,2024-08-24T18:56:29.5900000,325,20120805,20120817,20120812,15531,1,100,SO49233,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-08-05T00:00:00.0000000,2012-08-17T00:00:00.0000000,2012-08-12T00:00:00.0000000
20343,2024-08-24T18:56:29.5900000,587,20130512,20130524,20130519,14334,1,100,SO57888,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2013-05-12T00:00:00.0000000,2013-05-24T00:00:00.0000000,2013-05-19T00:00:00.0000000
5261,2024-08-24T18:56:29.5900000,368,20121211,20121223,20121218,24481,1,6,SO50913,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-12-11T00:00:00.0000000,2012-12-23T00:00:00.0000000,2012-12-18T00:00:00.0000000
30023,2024-08-24T18:56:29.5900000,488,20130713,20130725,20130720,14516,1,6,SO62030,1,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-07-13T00:00:00.0000000,2013-07-25T00:00:00.0000000,2013-07-20T00:00:00.0000000
3236,2024-08-24T18:56:29.5900000,371,20120511,20120523,20120518,16938,1,98,SO48161,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-05-11T00:00:00.0000000,2012-05-23T00:00:00.0000000,2012-05-18T00:00:00.0000000
4217,2024-08-24T18:56:29.5900000,369,20120829,20120910,20120905,26115,2,19,SO49559,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-08-29T00:00:00.0000000,2012-09-10T00:00:00.0000000,2012-09-05T00:00:00.0000000
29015,2024-08-24T18:56:29.5900000,475,20130706,20130718,20130713,19245,1,100,SO61618,1,1,69.9900,26.1763,26.1763,69.9900,5.5992,1.7498,2013-07-06T00:00:00.0000000,2013-07-18T00:00:00.0000000,2013-07-13T00:00:00.0000000
21682,2024-08-24T18:56:29.5900000,482,20130521,20130602,20130528,14279,1,6,SO58414,2,1,8.9900,3.3623,3.3623,8.9900,0.7192,0.2248,2013-05-21T00:00:00.0000000,2013-06-02T00:00:00.0000000,2013-05-28T00:00:00.0000000
5453,2024-08-24T18:56:29.5900000,353,20121228,20130109,20130104,11263,1,100,SO51184,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
1614,2024-08-24T18:56:29.5900000,350,20111005,20111017,20111012,11952,1,6,SO45858,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-10-05T00:00:00.0000000,2011-10-17T00:00:00.0000000,2011-10-12T00:00:00.0000000
420,2024-08-24T18:56:29.5900000,311,20110325,20110406,20110401,28190,1,100,SO44251,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-03-25T00:00:00.0000000,2011-04-06T00:00:00.0000000,2011-04-01T00:00:00.0000000
3624,2024-08-24T18:56:29.5900000,362,20120622,20120704,20120629,13118,2,6,SO48663,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-06-22T00:00:00.0000000,2012-07-04T00:00:00.0000000,2012-06-29T00:00:00.0000000
127,2024-08-24T18:56:29.5900000,342,20110125,20110206,20110201,19942,1,98,SO43823,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-01-25T00:00:00.0000000,2011-02-06T00:00:00.0000000,2011-02-01T00:00:00.0000000
1787,2024-08-24T18:56:29.5900000,332,20111029,20111110,20111105,14912,1,100,SO46116,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-10-29T00:00:00.0000000,2011-11-10T00:00:00.0000000,2011-11-05T00:00:00.0000000
4549,2024-08-24T18:56:29.5900000,341,20121005,20121017,20121012,21071,1,98,SO49965,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-10-05T00:00:00.0000000,2012-10-17T00:00:00.0000000,2012-10-12T00:00:00.0000000
1847,2024-08-24T18:56:29.5900000,349,20111107,20111119,20111114,11491,1,98,SO46176,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-11-07T00:00:00.0000000,2011-11-19T00:00:00.0000000,2011-11-14T00:00:00.0000000
3414,2024-08-24T18:56:29.5900000,385,20120604,20120616,20120611,17647,1,100,SO48453,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-06-04T00:00:00.0000000,2012-06-16T00:00:00.0000000,2012-06-11T00:00:00.0000000
